Country,Datetime,Tweet Id,Text,Username,Tweets_clean,VADER_class,VADER_score
Belgium,2022-12-01 22:39:04+00:00,1598446609477824512,"Australia and Japan fly in to the round of 16 at the 2022 fifa World Cup ! While Germany , Belgium and Denmark all fly out of Qatar after the group stages!",Chris2Far86,and japan fly in to the round of 16 at 2022 world cup while all out after group,Neutral,0.0
Belgium,2022-12-01 22:37:42+00:00,1598446267243597824,"Groups in which you had Spain, Germany and Croatia, Belgium, who could have anticipated Japan and Morocco to top them.
This World cup up to now has been phenomenal.
Special shout-out to Japan's 2nd half performance. 
My god, they played out of their skin's.
#FIFAWorldCup",JAK_UTD_21,in which you had and who could have japan morocco to top them this world cup up now been phenomenal special 2nd half performance my god they out of their,Positive,0.6808
Belgium,2022-12-01 22:37:37+00:00,1598446247337250823,"Now that my two teams are out (Belgium and Germany), I will cheer for Morocco and Portugal. #FIFAWorldCup",kuanjxb,now that my two are out and i will cheer for morocco,Positive,0.5106
Belgium,2022-12-01 22:32:25+00:00,1598444939473571840,"Nations into the last 16 of the #FIFAWorldCup

✅ Morocco
✅ Japan
❌ Belgium
❌ Germany

Reports and reaction from another day of shock results in Qatar 👇
https://t.co/Ngz1Ccty5d https://t.co/W4PG4PiZzJ",iPaperSport,into the last 16 of ✅ morocco japan ❌ and reaction from another day shock in 👇,Neutral,-0.3818
Belgium,2022-12-01 22:31:26+00:00,1598444688503365637,"It's official the Socceroos are better than Germany, Belgium, Mexico, Denmark and of course those filthy, cheating, terrible acting, diving, world cup stealing Italians that couldn't qualify.

Not bad for a sport less than 1 in 30 Australians care about

#FIFAWorldCup",thetysonjonas,its official the are better than and of course those filthy cheating terrible acting diving world cup stealing that qualify not bad for a sport less 1 in 30 care about,Neutral,-0.2846
Belgium,2022-12-01 22:26:47+00:00,1598443521505218579,"FIFA World Cup: Croatia and Morocco enters round of 16, canada and belgium out of tournament https://t.co/wHi6EVOyFI",HUNTDAILYNEWS1,world cup and morocco round of 16 canada out tournament,Neutral,0.0
Belgium,2022-12-01 22:26:37+00:00,1598443479470075904,"It was a crazy night here in Doha with Groups E and F. Japan, Spain, Morocco, and Croatia advance. Germany, Costa Rica, Belgium, and Canada are out. #FIFAWorldCup https://t.co/wGBRxZLRbG",JonathanDensa,it was a crazy night here in with e and f japan morocco advance costa canada are out,Neutral,-0.34
Belgium,2022-12-01 22:25:23+00:00,1598443166231064577,"What a night of Football🔥🔥
Japan and Spain Qualifying for the Round of 16🎉 Japan 👏🏻👏🏻
Costa Rica and Germany heading back home🤯 
Earlier Belgium knocked out of FIFA WORLD CUP 🤯
Upsets and Turnarounds 😅🤩
Classic #FIFAWorldCup 
#Germany #WorldCup #Japan #FIFAWorldCup2022 https://t.co/p75fUO4Ej6",GautamSachdevaa,what a night of football 🔥🔥 japan and for the round 16 🎉 👏🏻👏🏻 costa heading back home 🤯 out world cup 😅🤩 classic fifaworldcup2022,Neutral,0.1027
Belgium,2022-12-01 22:21:19+00:00,1598442143122706447,"Round 3 of the #FIFAWorldCup is playing out and we're getting some unexpected results! ⚽

🇲🇦 Morocco 2-1 Canada 🇨🇦
🇭🇷 Croatia 0-0 Belgium 🇧🇪
🇩🇪 Germany 4-2 Costa Rica 🇨🇷
🇪🇸 Spain 1-2 Japan 🇯🇵

Ready for the round of 16? Check our leaderboard ⤵️

🔗 https://t.co/xVMVfUNQQ1 https://t.co/txCjN8x3Zv",KridaFans,round 3 of the is out and were getting some unexpected ⚽ 🇲🇦 morocco 21 canada 🇨🇦 🇭🇷 00 🇧🇪 🇩🇪 42 costa 🇨🇷 🇪🇸 12 japan 🇯🇵 ready for 16 check our ⤵️ 🔗,Neutral,0.3612
Belgium,2022-12-01 22:19:48+00:00,1598441764062662656,"The Asian World Cup has a original Asian ""Round of 16"" team after all. What a night for Japan. 

This has to be their redemption night. On a night that is actually night of WC'18 nightmare Belgium's exit from group stage, and their night of joy.

#friendship 🇧🇩 🇯🇵
#FIFAWorldCup",AsfakeSunny,the world cup a original round of 16 team after all what night for japan this to be their redemption on that is actually wc18 nightmare exit from group stage and joy friendship 🇧🇩 🇯🇵,Positive,0.8402
Belgium,2022-12-01 22:19:24+00:00,1598441663659220992,"#Germany and #Belgium were knocked out at the expense of unlikely table-toppers #Japan and #Morocco on the penultimate day of the #FIFAWorldCup group stages

https://t.co/RvZ5nzBrpM",insidethegames,and were out at the expense of unlikely japan morocco on penultimate day group,Neutral,0.0
Belgium,2022-12-01 22:18:06+00:00,1598441332892368896,"Thank you for Germany, Costa Rica (group E), Belgium and Canada (group F) #FIFAWorldCup #Qatar2022",LissaSakura,thank you for costa group e and canada f qatar2022,Neutral,0.3612
Belgium,2022-12-01 22:16:58+00:00,1598441049722335232,"You are a guest, don't act too much, and now you feel it, right? 

#FIFAWorldCup 
#Germany 
#Belgium",sipalingkaku,you are a guest dont act too much and now feel it right,Neutral,0.0
Belgium,2022-12-01 22:16:57+00:00,1598441045167337473,@Germany and @Belgium out from Group stage @FIFAWorldCup #QatarWorldCup,Adhrit7,and out from group stage,Neutral,0.0
Belgium,2022-12-01 22:15:34+00:00,1598440697396449286,Japan topped a group that had Spain and Germany. Morocco topped a that had Belgium and Croatia. European football has become outdated. #FIFAWorldCup #QatarWorldCup2022,ally_praiz,japan topped a group that had and morocco football become outdated qatarworldcup2022,Neutral,0.0
Belgium,2022-12-01 22:15:09+00:00,1598440591196852224,"This #FIFAWorldCup 🔥
Japan beat Germany and Spain to topped the group
Morocco topped the group with Croatia and Belgium

What a twists👏 more to come",elhasanhabibi,this 🔥 japan beat and to topped the group morocco with what a 👏 more come,Neutral,-0.34
Belgium,2022-12-01 22:10:18+00:00,1598439370960392193,"#Germany and #Belgium are out of the #FIFAWorldCup 

#midjourneyart
#aigenerated #aigeneratedimages #aigeneratedart #ai #midjourneyartist #midjourney #midjourneycommunity #midjourneyartV4 https://t.co/WuAF00XS1w",SelfieAI,and are out of the ai midjourneyartv4,Neutral,0.0
Belgium,2022-12-01 22:10:06+00:00,1598439323661205505,Japan top group with Germany and Spain. Morocco top group with Croatia and Belgium. A new era. #FIFAWorldCup,afabulousopera6,japan top group with and morocco a new era,Neutral,0.2023
Belgium,2022-12-01 22:08:06+00:00,1598438816460816384,Two of the best teams (German and Belgium) are out of the #FIFAWorldCup 😯,vbnospace,two of the best german and are out 😯,Positive,0.6369
Belgium,2022-12-01 22:07:58+00:00,1598438785976762368,"@FIFAWorldCup Soccer Giants Morocco 🇲🇦 and Japan 🇯🇵 do what they do best, win! while Belgium 🇧🇪 and Germany 🇩🇪 continue to struggle 🤪 #FIFAWorldCup",CorySousa,soccer morocco 🇲🇦 and japan 🇯🇵 do what they best win while 🇧🇪 🇩🇪 continue to struggle 🤪,Positive,0.7717
Belgium,2022-12-01 22:07:57+00:00,1598438780519976962,"What a night at the #FIFAWorldCup Germany and Belgium are out!  Morocco and Japan win their groups! Exciting play and VAR drama, tonight had it all.",topworldfootbal,what a night at the and are out morocco japan win their exciting play drama tonight had it all,Positive,0.8555
Belgium,2022-12-01 22:05:14+00:00,1598438097812946949,"And this is 4th favorites according to this year’s ranking to win the World Cup alongside Belgium
 #FIFAWorldCup  #Qatar2022 https://t.co/WqUHvpf9cc",Sadiq_diggi,and this is 4th according to year ’ s win the world cup alongside qatar2022,Positive,0.5859
Belgium,2022-12-01 22:05:13+00:00,1598438094184685568,"🇲🇦 Morocco and 🇯🇵 Japan - Round of 16 bound ✅
🇧🇪 Belgium and 🇩🇪 Germany - Eliminated ⛔

This #FIFAWorldCup just continues to deliver! 🤯🤯

#SBSWorldCup #WeAllSpeakFootball 
https://t.co/q9TWx2MOmD",SBSSportau,🇲🇦 morocco and 🇯🇵 japan round of 16 bound ✅ 🇧🇪 🇩🇪 ⛔ this just to deliver 🤯🤯,Neutral,-0.296
Belgium,2022-12-01 22:02:29+00:00,1598437402942771200,FIFA World Cup 2022 Day 12 LIVE: Controversy over VAR-awarded Japanese winner that knocked Germany out; Belgium coach quits after stunning exit; Spain and Croatia advance to round of 16 https://t.co/Gz8WrZSWkv,kyoshiro2067,world cup 2022 day 12 live controversy over winner that out coach quits after stunning exit and advance to round of 16,Positive,0.7506
Belgium,2022-12-01 22:02:15+00:00,1598437347074658305,"Wild with USA in and no Germany or Belgium in the Round of 16. 

And how about Morocco. 

That’s why they don’t play games on paper. Against all odds, just need to believe and execute 90 minutes. Your ranking doesn’t matter. #FIFAWorldCup",RyBen3,wild with in and no or the round of 16 how about morocco that ’ s why they don t play on paper against all odds just need to believe execute 90 your matter,Neutral,0.0772
Belgium,2022-12-01 22:01:57+00:00,1598437272407662592,"NEW: Group E came to a thrilling end with #Japan and #Spain advancing while #Belgium are headed home from Group F. 

The #FIFAWorldCup daily recap video breaks it all down.
https://t.co/CdbUoj4tbp",TouchTalkSoccer,new group e came to a thrilling end with japan and advancing while are headed home from f the daily recap video it all down,Neutral,0.4767
Belgium,2022-12-01 22:01:49+00:00,1598437237301325827,Germany and Belgium are out and Japan and Morocco are in the knockouts... Bonkers World Cup! #Qatar2022 #FIFAWorldCup,shamik100,and are out japan morocco in the world cup qatar2022,Neutral,0.0
Belgium,2022-12-01 22:00:13+00:00,1598436834660569103,Belgium and Germany have been eliminated from the 2022 FIFA World Cup. Here’s how the European soccer giants were left out of the round of 16. https://t.co/62aQXtKQSy,nbcwashington,and have been from the 2022 world cup here ’ s how soccer were left out of round 16,Neutral,0.0
Belgium,2022-12-01 21:59:51+00:00,1598436743552061441,"GERMANY AND BELGIUM CRASH OUT OF THE WORLD CUP, MOROCCO AND JAPAN WIN THEIR GROUPS &amp; MORE

 #FIFAWorldCup https://t.co/wN3BL4AKm2",football10new,and crash out of the world cup morocco japan win their more,Neutral,0.2732
Belgium,2022-12-01 21:57:51+00:00,1598436237723172864,"So far the biggest updates in #FIFAWorldCup2022 happened in Group E and Group F.

Who would have thought Japan &amp; Morocco will emerge the group champions from their respective groups eliminating the chances for Germany &amp; Belgium?

They have become the dark horses of #FIFAWorldCup",Jacobji01,so far the biggest in fifaworldcup2022 group e and f who would have thought japan morocco will emerge from their respective for they become dark of,Neutral,0.4215
Belgium,2022-12-01 21:57:38+00:00,1598436182597275648,"After the #FIFAWorldCup is over and #FIFA comes out with their new rankings, Belgium shouldn’t be near the top 10",Big_W_Sports,after the is over and comes out with their new ’ t be near top 10,Neutral,0.2023
Belgium,2022-12-01 21:57:03+00:00,1598436038569086978,"No one on earth predicted Japan topping a group with Germany and Spain and Morocco topping a group with Belgium and Croatia, Las Las na Sportybet host this World Cup.😂😂😂
#WorldCup 
#FIFAWorldCup",EmmaJimbas,no one on earth japan topping a group with and morocco las na host this world cup 😂😂😂,Positive,0.7579
Belgium,2022-12-01 21:56:54+00:00,1598436001613025280,Inter striker Romelu Lukaku missed several sitters to see Belgium eliminated from the World Cup in Qatar and Croatia legend Ivan Rakitic really put the boot in by joyfully thanking his opponent https://t.co/tfQvFZENKx #FCIM #CFC #CROBEL #Qatar2022 #FIFAWorldCup https://t.co/dujXOU4vDD,footballitalia,inter striker several to see from the world cup in and legend really put boot by joyfully his opponent qatar2022,Positive,0.5423
Belgium,2022-12-01 21:56:08+00:00,1598435806410166289,Japan qualifying top of a group with Germany and Spain and Morocco topping a group with Belgium and Croatia all in the same #FIFAWorldCup 🤯🤯🤯 https://t.co/iJjS42lOaH,VasseyK,japan top of a group with and morocco topping all in the same 🤯🤯🤯,Neutral,0.2023
